Symbol,Company,Market,Sector,Priority,Enabled
TDY,Teledyne Technologies Incorporated Common Stock,NYSE,Unknown,Normal,Yes
TE,T1 Energy Inc. Common Stock,NYSE,Unknown,Normal,Yes
TECK,Teck Resources Ltd Ordinary Shares,NYSE,Unknown,Normal,Yes
TEL,TE Connectivity plc Ordinary Shares,NYSE,Unknown,Normal,Yes
TEN,Tsakos Energy Navigation Ltd Common Shares,NYSE,Unknown,Normal,Yes
TEO,Telecom Argentina SA,NYSE,Unknown,Normal,Yes
TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,NYSE,Unknown,Normal,Yes
TEX,Terex Corporation Common Stock,NYSE,Unknown,Normal,Yes
TFC,Truist Financial Corporation Common Stock,NYSE,Unknown,Normal,Yes
TFII,TFI International Inc. Common Shares,NYSE,Unknown,Normal,Yes
TFIN,"Triumph Financial, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TFPM,Triple Flag Precious Metals Corp. Common Shares,NYSE,Unknown,Normal,Yes
TFX,Teleflex Incorporated Common Stock,NYSE,Unknown,Normal,Yes
TG,Tredegar Corporation Common Stock,NYSE,Unknown,Normal,Yes
TGE,The Generation Essentials Group Class A Ordinary Shares,NYSE,Unknown,Normal,Yes
TGLS,Tecnoglass Inc. Common Stock,NYSE,Unknown,Normal,Yes
TGS,Transportadora de Gas del Sur SA TGS Common Stock,NYSE,Unknown,Normal,Yes
TGT,Target Corporation Common Stock,NYSE,Unknown,Normal,Yes
THC,Tenet Healthcare Corporation Common Stock,NYSE,Unknown,Normal,Yes
THG,Hanover Insurance Group Inc,NYSE,Unknown,Normal,Yes
THO,"Thor Industries, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TIC,"TIC Solutions, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares),NYSE,Unknown,Normal,Yes
TISI,"Team, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TJX,"TJX Companies, Inc. (The) Common Stock",NYSE,Unknown,Normal,Yes
TK,Teekay Corporation Ltd. Common Stock,NYSE,Unknown,Normal,Yes
TKC,Turkcell Iletisim Hizmetleri AS Common Stock,NYSE,Unknown,Normal,Yes
TKO,"TKO Group Holdings, Inc. Class A Common Stock",NYSE,Unknown,Normal,Yes
TKR,Timken Company (The) Common Stock,NYSE,Unknown,Normal,Yes
TLK,"PT Telekomunikasi Indonesia, Tbk",NYSE,Unknown,Normal,Yes
TLYS,"Tilly's, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TM,Toyota Motor Corporation Common Stock,NYSE,Unknown,Normal,Yes
TME,"Tencent Music Entertainment Group American Depositary Shares, each representing two Class A Ordinary Shares",NYSE,Unknown,Normal,Yes
TMHC,Taylor Morrison Home Corporation Common Stock,NYSE,Unknown,Normal,Yes
TMO,Thermo Fisher Scientific Inc Common Stock,NYSE,Unknown,Normal,Yes
TNC,Tennant Company Common Stock,NYSE,Unknown,Normal,Yes
TNET,"TriNet Group, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TNK,Teekay Tankers Ltd.,NYSE,Unknown,Normal,Yes
TNL,Travel   Leisure Co. Common  Stock,NYSE,Unknown,Normal,Yes
TOL,"Toll Brothers, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TOST,"Toast, Inc. Class A Common Stock",NYSE,Unknown,Normal,Yes
TPB,"Turning Point Brands, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TPC,Tutor Perini Corporation Common Stock,NYSE,Unknown,Normal,Yes
TPL,Texas Pacific Land Corporation Common Stock,NYSE,Unknown,Normal,Yes
TPR,"Tapestry, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TPVG,TriplePoint Venture Growth BDC Corp. Common Stock,NYSE,Unknown,Normal,Yes
TR,"Tootsie Roll Industries, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TRAD,APEX Tech Acquisition Inc. Ordinary Shares,NYSE,Unknown,Normal,Yes
TRAK,"ReposiTrak, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TRC,Tejon Ranch Co Common Stock,NYSE,Unknown,Normal,Yes
TREX,"Trex Company, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TRGP,"Targa Resources, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TRLV,Trulieve Cannabis Corp. Subordinate Voting Shares,NYSE,Unknown,Normal,Yes
TRN,"Trinity Industries, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TRNO,Terreno Realty Corporation Common Stock,NYSE,Unknown,Normal,Yes
TROX,Tronox Holdings plc Ordinary Shares (UK),NYSE,Unknown,Normal,Yes
TRP,TC Energy Corporation Common Stock,NYSE,Unknown,Normal,Yes
TRTX,"TPG RE Finance Trust, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TRU,TransUnion Common Stock,NYSE,Unknown,Normal,Yes
TRV,"The Travelers Companies, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TS,Tenaris S.A. American Depositary Shares,NYSE,Unknown,Normal,Yes
TSLX,"Sixth Street Specialty Lending, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,NYSE,Unknown,Normal,Yes
TSN,"Tyson Foods, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TSQ,"Townsquare Media, Inc. Class A Common Stock",NYSE,Unknown,Normal,Yes
TT,Trane Technologies plc,NYSE,Unknown,Normal,Yes
TTAM,Titan America SA Common Shares,NYSE,Unknown,Normal,Yes
TTC,Toro Company (The) Common Stock,NYSE,Unknown,Normal,Yes
TTE,TotalEnergies SE Ordinary Shares,NYSE,Unknown,Normal,Yes
TTI,"Tetra Technologies, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TU,Telus Corporation Ordinary Shares,NYSE,Unknown,Normal,Yes
TUYA,"Tuya Inc. American Depositary Shares, each representing one Class A Ordinary Share",NYSE,Unknown,Normal,Yes
TV,Grupo Televisa S.A.B. Common Stock,NYSE,Unknown,Normal,Yes
TVC,Tennessee Valley Authority Common Stock,NYSE,Unknown,Normal,Yes
TVE,Tennessee Valley Authority,NYSE,Unknown,Normal,Yes
TWI,"Titan International, Inc. (DE) Common Stock",NYSE,Unknown,Normal,Yes
TWLO,Twilio Inc. Class A Common Stock,NYSE,Unknown,Normal,Yes
TWO,Two Harbors Investment Corp,NYSE,Unknown,Normal,Yes
TX,"Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares, USD1.00 par value)",NYSE,Unknown,Normal,Yes
TXNM,"TXNM Energy, Inc. Common Stock",NYSE,Unknown,Normal,Yes
TXT,Textron Inc. Common Stock,NYSE,Unknown,Normal,Yes
TY,Tri Continental Corporation Common Stock,NYSE,Unknown,Normal,Yes
TYG,Tortoise Energy Infrastructure Corporation Common Stock,NYSE,Unknown,Normal,Yes
TYL,"Tyler Technologies, Inc. Common Stock",NYSE,Unknown,Normal,Yes
UA,"Under Armour, Inc. Class C Common Stock",NYSE,Unknown,Normal,Yes
UAA,"Under Armour, Inc. Class A Common Stock",NYSE,Unknown,Normal,Yes
UBER,"Uber Technologies, Inc. Common Stock",NYSE,Unknown,Normal,Yes
UBS,UBS Group AG Registered Ordinary Shares,NYSE,Unknown,Normal,Yes
UDR,"UDR, Inc. Common Stock",NYSE,Unknown,Normal,Yes
UE,Urban Edge Properties Common Shares of Beneficial Interest,NYSE,Unknown,Normal,Yes
UFI,"Unifi, Inc. New Common Stock",NYSE,Unknown,Normal,Yes
UGI,UGI Corporation Common Stock,NYSE,Unknown,Normal,Yes
UGP,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share),NYSE,Unknown,Normal,Yes
UHAL,U-Haul Holding Company Common Stock,NYSE,Unknown,Normal,Yes
UHAL-B,U-Haul Holding Company Series N Non-Voting Common Stock,NYSE,Unknown,Normal,Yes
UHS,"Universal Health Services, Inc. Common Stock",NYSE,Unknown,Normal,Yes
UHT,Universal Health Realty Income Trust Common Stock,NYSE,Unknown,Normal,Yes
UI,Ubiquiti Inc. Common Stock,NYSE,Unknown,Normal,Yes
UIS,Unisys Corporation New Common Stock,NYSE,Unknown,Normal,Yes
UL,Unilever PLC American Depositary Shares (each representing One Ordinary Share),NYSE,Unknown,Normal,Yes
ULS,UL Solutions Inc. Class A Common Stock,NYSE,Unknown,Normal,Yes
UMH,"UMH Properties, Inc. Common Stock",NYSE,Unknown,Normal,Yes
UNF,Unifirst Corporation Common Stock,NYSE,Unknown,Normal,Yes
UNM,Unum Group Common Stock,NYSE,Unknown,Normal,Yes
UNP,Union Pacific Corporation Common Stock,NYSE,Unknown,Normal,Yes
UP,Wheels Up Experience Inc. Class A Common Stock,NYSE,Unknown,Normal,Yes
USB,U.S. Bancorp Common Stock,NYSE,Unknown,Normal,Yes
USFD,US Foods Holding Corp. Common Stock,NYSE,Unknown,Normal,Yes
USNA,"USANA Health Sciences, Inc. Common Stock",NYSE,Unknown,Normal,Yes
USPH,"U.S. Physical Therapy, Inc. Common Stock",NYSE,Unknown,Normal,Yes
UTI,Universal Technical Institute Inc Common Stock,NYSE,Unknown,Normal,Yes
UTZ,Utz Brands Inc Class A Common Stock,NYSE,Unknown,Normal,Yes
UVE,UNIVERSAL INSURANCE HOLDINGS INC Common Stock,NYSE,Unknown,Normal,Yes
UVV,Universal Corporation Common Stock,NYSE,Unknown,Normal,Yes
UWMC,UWM Holdings Corporation Class A Common Stock,NYSE,Unknown,Normal,Yes
V,Visa Inc.,NYSE,Unknown,Normal,Yes
VAC,Marriott Vacations Worldwide Corporation Common Stock,NYSE,Unknown,Normal,Yes
VAL,Valaris Limited Common Shares,NYSE,Unknown,Normal,Yes
VALE,VALE S.A.  American Depositary Shares Each Representing one common share,NYSE,Unknown,Normal,Yes
VATE,INNOVATE Corp. Common Stock,NYSE,Unknown,Normal,Yes
VCV,Invesco California Value Municipal Income Trust Common Stock,NYSE,Unknown,Normal,Yes
VEEV,Veeva Systems Inc. Class A Common Stock,NYSE,Unknown,Normal,Yes
VEL,"Velocity Financial, Inc. Common Stock",NYSE,Unknown,Normal,Yes
VET,Vermilion Energy Inc. Common (Canada),NYSE,Unknown,Normal,Yes
VFC,V.F. Corporation Common Stock,NYSE,Unknown,Normal,Yes
VG,"Venture Global, Inc. Class A common stock",NYSE,Unknown,Normal,Yes
VGM,Invesco Trust for Investment Grade Municipals Common Stock (DE),NYSE,Unknown,Normal,Yes
VGNT,Versigent PLC Ordinary Shares,NYSE,Unknown,Normal,Yes
VHI,"Valhi, Inc. Common Stock",NYSE,Unknown,Normal,Yes
VIA,"Via Transportation, Inc. Class A Common Stock",NYSE,Unknown,Normal,Yes
VICI,VICI Properties Inc. Common Stock,NYSE,Unknown,Normal,Yes
VIK,Viking Holdings Ltd Ordinary Shares,NYSE,Unknown,Normal,Yes
VIPS,"Vipshop Holdings Limited American Depositary Shares, each representing two ordinary shares",NYSE,Unknown,Normal,Yes
VIRT,"Virtu Financial, Inc. Class A Common Stock",NYSE,Unknown,Normal,Yes
VIST,"Vista Energy S.A.B. de C.V. American Depositary Shares, each representing one series A share, with no par value",NYSE,Unknown,Normal,Yes
VIV,Telefonica Brasil S.A. American Depositary Shares (Each representing One Common Share),NYSE,Unknown,Normal,Yes
VKQ,Invesco Municipal Trust Common Stock,NYSE,Unknown,Normal,Yes
VLN,Valens Semiconductor Ltd. Ordinary Shares,NYSE,Unknown,Normal,Yes
VLO,Valero Energy Corporation Common Stock,NYSE,Unknown,Normal,Yes
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V. American Depositary Shares, each representing ten (10) Ordinary Participation Certificates",NYSE,Unknown,Normal,Yes
VLT,Invesco High Income Trust II,NYSE,Unknown,Normal,Yes
VLTO,Veralto Corp Common Stock,NYSE,Unknown,Normal,Yes
VMC,Vulcan Materials Company (Holding Company) Common Stock,NYSE,Unknown,Normal,Yes
VMI,"Valmont Industries, Inc. Common Stock",NYSE,Unknown,Normal,Yes
VNO,Vornado Realty Trust Common Stock,NYSE,Unknown,Normal,Yes
VNT,Vontier Corporation Common Stock,NYSE,Unknown,Normal,Yes
VOYA,"Voya Financial, Inc. Common Stock",NYSE,Unknown,Normal,Yes
VOYG,"Voyager Technologies, Inc. Class A Common Stock",NYSE,Unknown,Normal,Yes
VPG,"Vishay Precision Group, Inc. Common Stock",NYSE,Unknown,Normal,Yes
VPV,Invesco Pennsylvania Value Municipal Income Trust Common Stock (DE),NYSE,Unknown,Normal,Yes
VRT,"Vertiv Holdings, LLC Class A Common Stock",NYSE,Unknown,Normal,Yes
VRTS,"Virtus Investment Partners, Inc. Common Stock",NYSE,Unknown,Normal,Yes
VSH,"Vishay Intertechnology, Inc. Common Stock",NYSE,Unknown,Normal,Yes
VST,Vistra Corp. Common Stock,NYSE,Unknown,Normal,Yes
VSTS,Vestis Corporation Common Stock,NYSE,Unknown,Normal,Yes
VSXY,Victorias Secret & Co. Common Stock,NYSE,Unknown,Normal,Yes
VTEX,VTEX Class A Common Shares,NYSE,Unknown,Normal,Yes
VTMX,"Corporacion Inmobiliaria Vesta, S.A.B de C.V. American Depositary Shares, each representing ten (10) Common Shares",NYSE,Unknown,Normal,Yes
VTN,Invesco Trust for Investment Grade New York Municipals Common Stock,NYSE,Unknown,Normal,Yes
VTOL,"Bristow Group, Inc. Common Stock",NYSE,Unknown,Normal,Yes
VTR,"Ventas, Inc. Common Stock",NYSE,Unknown,Normal,Yes
VTS,"Vitesse Energy, Inc. Common Stock",NYSE,Unknown,Normal,Yes
VVR,Invesco Senior Income Trust Common Stock (DE),NYSE,Unknown,Normal,Yes
VVV,Valvoline Inc. Common Stock,NYSE,Unknown,Normal,Yes
VVX,"V2X, Inc. Common Stock",NYSE,Unknown,Normal,Yes
VYX,NCR Voyix Corporation Common Stock,NYSE,Unknown,Normal,Yes
VZ,Verizon Communications Inc. Common Stock,NYSE,Unknown,Normal,Yes
W,Wayfair Inc. Class A Common Stock,NYSE,Unknown,Normal,Yes
WAB,Westinghouse Air Brake Technologies Corporation Common Stock,NYSE,Unknown,Normal,Yes
WAL,Western Alliance Bancorporation Common Stock (DE),NYSE,Unknown,Normal,Yes
WAT,Waters Corporation Common Stock,NYSE,Unknown,Normal,Yes
WBI,WaterBridge Infrastructure LLC Class A Shares Representing Limited Liability Company Interests,NYSE,Unknown,Normal,Yes
WBS,Webster Financial Corporation Common Stock,NYSE,Unknown,Normal,Yes
WBX,Wallbox N.V. Class A Ordinary Shares,NYSE,Unknown,Normal,Yes
WCC,"WESCO International, Inc. Common Stock",NYSE,Unknown,Normal,Yes
WCN,"Waste Connections, Inc. Common Shares",NYSE,Unknown,Normal,Yes
WD,"Walker & Dunlop, Inc Common Stock",NYSE,Unknown,Normal,Yes
WDS,"Woodside Energy Group Limited American Depositary Shares, each representing one Ordinary Share",NYSE,Unknown,Normal,Yes
WEAV,"Weave Communications, Inc. Common Stock",NYSE,Unknown,Normal,Yes
WEC,"WEC Energy Group, Inc. Common Stock",NYSE,Unknown,Normal,Yes
WELL,Welltower Inc. Common Stock,NYSE,Unknown,Normal,Yes
WENC,West Enclave Merger Corp. Ordinary Shares,NYSE,Unknown,Normal,Yes
WEX,WEX Inc. common stock,NYSE,Unknown,Normal,Yes
WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock),NYSE,Unknown,Normal,Yes
WFC,Wells Fargo & Company Common Stock,NYSE,Unknown,Normal,Yes
WFG,West Fraser Timber Co. Ltd Common stock,NYSE,Unknown,Normal,Yes
WGO,"Winnebago Industries, Inc. Common Stock",NYSE,Unknown,Normal,Yes
WH,"Wyndham Hotels & Resorts, Inc. Common Stock",NYSE,Unknown,Normal,Yes
WHD,"Cactus, Inc. Class A Common Stock",NYSE,Unknown,Normal,Yes
WHG,Westwood Holdings Group Inc Common Stock,NYSE,Unknown,Normal,Yes
WHK,WhiteHawk Minerals Corp Class A Common Stock,NYSE,Unknown,Normal,Yes
WHR,Whirlpool Corporation Common Stock,NYSE,Unknown,Normal,Yes
WIT,Wipro Limited Common Stock,NYSE,Unknown,Normal,Yes
WK,Workiva Inc. Class A Common Stock,NYSE,Unknown,Normal,Yes
WKC,World Kinect Corporation Common Stock,NYSE,Unknown,Normal,Yes
WLK,Westlake Corporation Common Stock,NYSE,Unknown,Normal,Yes
WLY,"John Wiley & Sons, Inc. Common Stock",NYSE,Unknown,Normal,Yes
WLYB,"John Wiley & Sons, Inc. Common Stock",NYSE,Unknown,Normal,Yes
WM,"Waste Management, Inc. Common Stock",NYSE,Unknown,Normal,Yes
WMB,"Williams Companies, Inc. (The) Common Stock",NYSE,Unknown,Normal,Yes
WMK,"Weis Markets, Inc. Common Stock",NYSE,Unknown,Normal,Yes
WMS,"Advanced Drainage Systems, Inc. Common Stock",NYSE,Unknown,Normal,Yes
WNC,Wabash National Corporation Common Stock,NYSE,Unknown,Normal,Yes
WOLF,"Wolfspeed, Inc. Common Stock New",NYSE,Unknown,Normal,Yes
WOR,"Worthington Enterprises, Inc. Common Shares",NYSE,Unknown,Normal,Yes
WPC,W. P. Carey Inc. REIT,NYSE,Unknown,Normal,Yes
WPM,Wheaton Precious Metals Corp Common Shares (Canada),NYSE,Unknown,Normal,Yes
WPP,WPP plc American Depositary Shares,NYSE,Unknown,Normal,Yes
WRB,W.R. Berkley Corporation Common Stock,NYSE,Unknown,Normal,Yes
WRBY,Warby Parker Inc. Class A Common Stock,NYSE,Unknown,Normal,Yes
WS,"Worthington Steel, Inc. Common Shares",NYSE,Unknown,Normal,Yes
WSM,"Williams-Sonoma, Inc. Common Stock (DE)",NYSE,Unknown,Normal,Yes
WSO,"Watsco, Inc. Common Stock",NYSE,Unknown,Normal,Yes
WSO-B,"Watsco, Inc. Class B Common Stock",NYSE,Unknown,Normal,Yes
WSR,Whitestone REIT Common Shares,NYSE,Unknown,Normal,Yes
WST,"West Pharmaceutical Services, Inc. Common Stock",NYSE,Unknown,Normal,Yes
WT,"WisdomTree, Inc. Common Stock",NYSE,Unknown,Normal,Yes
WTI,"W&T Offshore, Inc. Common Stock",NYSE,Unknown,Normal,Yes
WTM,"White Mountains Insurance Group, Ltd. Common Stock",NYSE,Unknown,Normal,Yes
WTRG,"Essential Utilities, Inc. Common Stock",NYSE,Unknown,Normal,Yes
WTS,"Watts Water Technologies, Inc. Class A Common Stock",NYSE,Unknown,Normal,Yes
WTTR,"Select Water Solutions, Inc. Class A common stock",NYSE,Unknown,Normal,Yes
WU,Western Union Company (The) Common Stock,NYSE,Unknown,Normal,Yes
WWW,"Wolverine World Wide, Inc. Common Stock",NYSE,Unknown,Normal,Yes
WY,Weyerhaeuser Company Common Stock,NYSE,Unknown,Normal,Yes
XFLH,XFLH Capital Corporation Ordinary Shares,NYSE,Unknown,Normal,Yes
XFLT,XAI Floating Rate & Alternative Income Trust Common Shares of Beneficial Interest,NYSE,Unknown,Normal,Yes
XHR,"Xenia Hotels & Resorts, Inc. Common Stock",NYSE,Unknown,Normal,Yes
XOM,ExxonMobil Holdings Corporation Common Stock,NYSE,Unknown,Normal,Yes
XPER,Xperi Inc. Common Stock,NYSE,Unknown,Normal,Yes
XPEV,"XPeng Inc. American depositary shares, each representing two Class A ordinary shares",NYSE,Unknown,Normal,Yes
XPO,"XPO, Inc. Common Stock",NYSE,Unknown,Normal,Yes
XPOF,"Xponential Fitness, Inc. Class A Common Stock",NYSE,Unknown,Normal,Yes
XPRO,Expro Group Holdings N.V. Common Stock,NYSE,Unknown,Normal,Yes
XRN,Chiron Real Estate Inc. Common Stock,NYSE,Unknown,Normal,Yes
XXI,"Twenty One Capital, Inc. Class A Common Stock",NYSE,Unknown,Normal,Yes
XYF,"X Financial American Depositary Shares, each representing six Class A Ordinary Shares",NYSE,Unknown,Normal,Yes
XYL,Xylem Inc. Common Stock New,NYSE,Unknown,Normal,Yes
XYZ,"Block, Inc. Class A Common Stock,",NYSE,Unknown,Normal,Yes
XZO,"Exzeo Group, Inc. Common Stock",NYSE,Unknown,Normal,Yes
YALA,"Yalla Group Limited American Depositary Shares, each representing one Class A Ordinary Share",NYSE,Unknown,Normal,Yes
YELP,Yelp Inc. Common Stock,NYSE,Unknown,Normal,Yes
YETI,"YETI Holdings, Inc. Common Stock",NYSE,Unknown,Normal,Yes
YEXT,"Yext, Inc. Common Stock",NYSE,Unknown,Normal,Yes
YMM,Full Truck Alliance Co. Ltd. American Depositary Shares (each representing 20 Class A Ordinary Shares),NYSE,Unknown,Normal,Yes
YOU,"Clear Secure, Inc. Class A Common Stock",NYSE,Unknown,Normal,Yes
YPF,YPF Sociedad Anonima Common Stock,NYSE,Unknown,Normal,Yes
YRD,"Yiren Digital Ltd. American Depositary Shares, each representing two ordinary shares",NYSE,Unknown,Normal,Yes
YSG,"Yatsen Holding Limited American Depositary Shares, each representing twenty (20) Class A Ordinary Shares",NYSE,Unknown,Normal,Yes
YSS,York Space Systems Inc. Common Stock,NYSE,Unknown,Normal,Yes
YUM,"Yum! Brands, Inc.",NYSE,Unknown,Normal,Yes
YUMC,"Yum China Holdings, Inc. Common Stock",NYSE,Unknown,Normal,Yes
ZBH,"Zimmer Biomet Holdings, Inc. Common Stock",NYSE,Unknown,Normal,Yes
ZEPP,"Zepp Health Corporation American depositary shares, each representing sixteen Class A ordinary shares",NYSE,Unknown,Normal,Yes
ZETA,Zeta Global Holdings Corp. Class A Common Stock,NYSE,Unknown,Normal,Yes
ZGN,Ermenegildo Zegna N.V. Ordinary Shares,NYSE,Unknown,Normal,Yes
ZH,"Zhihu Inc. American Depositary Shares, each representing three (3) Class A Ordinary Shares",NYSE,Unknown,Normal,Yes
ZIM,ZIM Integrated Shipping Services Ltd. Ordinary Shares,NYSE,Unknown,Normal,Yes
ZIP,"ZipRecruiter, Inc. Class A Common Stock",NYSE,Unknown,Normal,Yes
ZKH,"ZKH Group Limited American Depositary Shares, each representing thirty-five (35) Class A Ordinary Shares",NYSE,Unknown,Normal,Yes
ZTO,"ZTO Express (Cayman) Inc. American Depositary Shares, each representing one Class A ordinary share.",NYSE,Unknown,Normal,Yes
ZTS,Zoetis Inc. Class A Common Stock,NYSE,Unknown,Normal,Yes
ZVIA,Zevia PBC Class A Common Stock,NYSE,Unknown,Normal,Yes
ZWS,Zurn Elkay Water Solutions Corporation Common Stock,NYSE,Unknown,Normal,Yes
